triangle_key,frequency
BTC|ETH|RDN,693
BTC|ETH|REP,105
BTC|ETH|REQ,526
BTC|ETH|RLC,145
BTC|ETH|RUB,12
BTC|ETH|SC,4903
BTC|ETH|SNT,975
BTC|ETH|STEEM,186
BTC|ETH|STORJ,452
BTC|ETH|STORM,1136
BTC|ETH|STRAT,514
BTC|ETH|THETA,119
BTC|ETH|TNB,753
BTC|ETH|TNT,602
BTC|ETH|TRX,2830
BTC|ETH|TRY,19
BTC|ETH|TUSD,5
BTC|ETH|USDT,735
BTC|ETH|VET,3813
BTC|ETH|VIB,1128
BTC|ETH|WABI,1181
BTC|ETH|WAN,70
BTC|ETH|WAVES,257
BTC|ETH|WBTC,9
BTC|ETH|WTC,1526
BTC|ETH|XEM,64
BTC|ETH|XLM,279
BTC|ETH|XMR,564
BTC|ETH|XRP,128
BTC|ETH|XVG,4488
BTC|ETH|XZC,398
BTC|ETH|ZEC,321
BTC|ETH|ZEN,105
BTC|ETH|ZIL,1235
BTC|ETH|ZRX,502
BTC|EUR|GRT,7
BTC|EUR|LINK,1
BTC|EUR|LUNA,35
BTC|EUR|SXP,23
BTC|EUR|TRX,82
BTC|EUR|USDT,5
BTC|EUR|VET,255
BTC|EUR|XLM,1
BTC|EUR|XRP,13
BTC|EUR|YFI,21
BTC|FET|USDT,47
BTC|FIL|USDT,9
BTC|FIO|USDT,45
BTC|FLM|USDT,53
BTC|FTM|USDT,1431
BTC|FUN|USDT,13098
BTC|GBP|LINK,1
BTC|GBP|XRP,2
BTC|GTO|USDT,4040
BTC|GXS|USDT,41
BTC|HARD|USDT,13
BTC|HBAR|USDT,179
BTC|HIVE|USDT,23
BTC|HNT|USDT,7
BTC|HOT|USDT,3511
BTC|ICP|USDT,8
BTC|ICX|USDT,10
BTC|IDEX|USDT,5
BTC|INJ|USDT,8
BTC|IOST|USDT,12697
BTC|IOTA|USDT,3
BTC|IOTX|USDT,7087
BTC|IRIS|USDT,655
BTC|JST|USDT,1792
BTC|KAVA|USDT,10
BTC|KMD|USDT,74
BTC|KNC|USDT,1
BTC|KSM|USDT,4
BTC|LINK|TRY,1
BTC|LINK|TUSD,177
BTC|LINK|USDC,134
BTC|LINK|USDT,16
BTC|LIT|USDT,10
BTC|LRC|USDT,11
BTC|LSK|USDT,61
BTC|LTC|TUSD,25
BTC|LTC|USDC,6
BTC|LTC|USDT,27
BTC|LTO|USDT,53
BTC|LUNA|USDT,32
BTC|MANA|USDT,6
BTC|MATIC|TRY,5
BTC|MATIC|USDT,1980
BTC|MDT|USDT,2166
BTC|MITH|USDT,5259
BTC|MKR|USDT,1
BTC|MTL|USDT,62
BTC|NANO|USDT,51
BTC|NEO|USDT,123
BTC|NGN|USDT,118
BTC|NKN|USDT,233
BTC|NMR|USDT,16
BTC|NULS|USDT,122
BTC|OCEAN|USDT,13
BTC|OGN|USDT,14
BTC|OMG|USDT,26
BTC|ONE|USDT,7215
BTC|ONG|USDT,55
BTC|ONT|USDT,41
BTC|ORN|USDT,42
BTC|OXT|USDT,4
BTC|PAX|TRX,72
BTC|PAX|XRP,47
BTC|PERL|USDT,1405
BTC|PNT|USDT,51
BTC|PSG|USDT,40
BTC|QTUM|USDT,8
BTC|REN|USDT,34
BTC|REP|USDT,73
BTC|RLC|USDT,55
BTC|ROSE|USDT,122
BTC|RUB|USDT,11
BTC|RUB|XRP,20
BTC|RUNE|USDT,12
BTC|RVN|TRY,215
BTC|RVN|USDT,2380
BTC|SAND|USDT,126
BTC|SC|USDT,13864
BTC|SKL|USDT,19
BTC|SNX|USDT,1
BTC|SOL|TRY,6
BTC|SRM|USDT,3
BTC|STORJ|USDT,6
BTC|STPT|USDT,1119
BTC|STRAX|USDT,27
BTC|STX|USDT,40
BTC|SXP|TRY,7
BTC|TCT|USDT,4669
BTC|TFUEL|USDT,3523
BTC|THETA|USDT,36
BTC|TOMO|USDT,49
BTC|TRB|USDT,1
BTC|TRX|TRY,796
BTC|TRX|TUSD,73
BTC|TRX|USDC,495
BTC|TRX|USDT,3662
BTC|TRX|XRP,477
BTC|TRY|USDT,10
BTC|TRY|VET,163
BTC|TRY|XLM,1
BTC|TRY|XRP,15
BTC|TUSD|USDT,7
BTC|TUSD|XRP,34
BTC|UAH|USDT,14
BTC|UMA|USDT,8
BTC|UNFI|USDT,18
BTC|UNI|USDT,1
BTC|USDC|XRP,9
BTC|USDC|ZEC,80
BTC|USDT|UTK,17
BTC|USDT|VET,13882
BTC|USDT|VITE,1226
BTC|USDT|WAN,54
BTC|USDT|WAVES,9
BTC|USDT|WING,77
BTC|USDT|WRX,39
BTC|USDT|WTC,363
BTC|USDT|XEM,61
BTC|USDT|XLM,3
BTC|USDT|XMR,1
BTC|USDT|XRP,3
BTC|USDT|XTZ,4
BTC|USDT|XVG,4575
BTC|USDT|XVS,6
BTC|USDT|YFI,19
BTC|USDT|YFII,47
BTC|USDT|ZEN,14
BTC|USDT|ZIL,4194
BTS|ETH|USDT,6
BTT|BUSD|TRX,3
BTT|BUSD|USDC,55
BTT|BUSD|USDT,1
BTT|TRX|TUSD,9
BTT|TRX|USDC,25
BTT|TRX|USDT,2
BTT|TUSD|USDT,169
BTT|USDC|USDT,212
BUSD|CELR|USDT,104
BUSD|CHZ|EUR,1
BUSD|CKB|USDT,71
BUSD|COMP|USDT,5
BUSD|CRV|USDT,6
BUSD|CTK|USDT,39
BUSD|CTSI|USDT,115
BUSD|DAI|ETH,17
BUSD|DAI|USDT,5
BUSD|DASH|ETH,2
BUSD|DASH|USDT,3
BUSD|DATA|ETH,46
BUSD|DATA|USDT,253
BUSD|DEGO|USDT,372
BUSD|DGB|USDT,42
BUSD|DIA|USDT,76
BUSD|DODO|USDT,94
BUSD|DOGE|EUR,1
BUSD|DOGE|GBP,1
BUSD|DOGE|TRY,1
BUSD|DOGE|USDT,1
BUSD|DOT|EUR,2
BUSD|DOT|TRY,2
BUSD|DOT|USDT,7
BUSD|EGLD|EUR,13
BUSD|ENJ|ETH,11
BUSD|ENJ|EUR,8
BUSD|ENJ|USDT,9
BUSD|EOS|ETH,1
BUSD|EOS|EUR,4
BUSD|EOS|TRY,2
BUSD|EOS|USDC,3
BUSD|EOS|USDT,1
BUSD|ETC|ETH,1
BUSD|ETC|USDT,1
BUSD|ETH|EUR,3
BUSD|ETH|GBP,1
BUSD|ETH|GRT,3
BUSD|ETH|HOT,59
BUSD|ETH|ICX,8
BUSD|ETH|IOST,3
BUSD|ETH|IOTA,14
BUSD|ETH|IOTX,1
BUSD|ETH|KNC,14
BUSD|ETH|LINK,3
BUSD|ETH|LRC,18
