triangle_key,2017,2018,2019,2020,2021,2022
BNB|BTC|LUNA,0.0,0.0,0.0,0.87724424335764883,0.0,174.15469891170216
BTC|LUNA|USDT,0.0,0.0,0.0,0.11937639288719382,0.0,167.34433772197187
BTC|EUR|LUNA,0.0,0.0,0.0,0.0,0.35047898251791665,138.06452942762516
BTC|UNI|USDT,0.0,0.0,0.0,46.322035734814037,0.0,0.0
BNB|BTC|UNI,0.0,0.0,0.0,34.386768589837736,0.0,0.0
BTC|HOT|USDT,0.0,0.0,1.9969902094209002,6.5885808324502175,18.188619572719759,0.0
BNB|BTC|HOT,0.0,0.0,1.8504528004808198,5.62532955435477,16.404434119001802,0.0
BTC|ETH|HOT,0.0,2.5580146228388951,1.8128251579667816,4.9485785587252362,13.939003852739738,0.0
BTC|BUSD|ZEC,0.0,0.0,0.0,20.564246216350668,0.0,0.0
ETH|RUB|XRP,0.0,0.0,0.0,14.605015595762227,0.2364510594358234,0.0
BTC|ETC|ETH,11.95532152200364,0.41360440158697509,0.0,0.0,0.15296255584085205,0.0
BUSD|USDT|XLM,0.0,0.0,10.47151089498939,0.14567762877183421,0.0,0.0
BNB|BUSD|DASH,0.0,0.0,0.0,8.4086548998627038,0.259880874584546,0.51392064032920182
BUSD|USDT|ZEC,0.0,0.0,0.0,7.60612310435158,0.0,0.0
BNB|BUSD|USDT,0.0,0.0,0.0,7.5558945950281782,0.0,0.0
TRX|TUSD|XRP,0.0,0.0,0.0,5.13192872482422,1.2593107661239444,0.33362333150814827
BNB|BUSD|VET,0.0,0.0,0.0,6.6322899697706772,0.0,0.0
BNB|BUSD|XMR,0.0,0.0,0.0,6.0696199647701787,0.0,0.0
BNB|BUSD|ICX,0.0,0.0,0.0,5.8466597251437769,0.15328731896839809,0.0
BNB|BUSD|ZEC,0.0,0.0,0.0,5.9633041773154494,0.0,0.0
BNB|BUSD|NEO,0.0,0.0,0.0,5.7563845325308112,0.0,0.0
BTT|TUSD|USDT,0.0,0.0,4.136559669845437,0.97534247260699447,0.51615473647699783,0.0
ADA|BTC|ETH,5.2939269678341141,0.20047410075029193,0.0,0.0,0.0,0.0
BTC|ETH|NCASH,0.0,0.33561767175952623,1.4829432705899572,3.3376105950826433,0.0,0.0
BRL|BUSD|LINK,0.0,0.0,0.0,0.0,0.2357550902021166,4.8705078032628357
BCH|BUSD|USDC,0.0,0.0,0.0,0.0,0.813381158499186,4.175468692554074
BNB|TUSD|XRP,0.0,0.0,0.16759381377037622,0.779662316112173,3.3038020092829021,0.65375417095536736
BRL|BTC|DOT,0.0,0.0,0.0,0.0,0.59323647775404442,4.3083833639493863
BNB|BTC|WABI,2.2341201696750779,0.89852087004396708,0.3471593674652983,0.37771784139911752,0.29270553089664386,0.75010508297135292
BUSD|EOS|USDT,0.0,0.0,0.0,4.8626653691628219,0.0,0.0
BRL|DOT|USDT,0.0,0.0,0.0,0.0,0.67820774152401353,4.169708693834151
BNB|TRY|XRP,0.0,0.0,0.0,4.6425038174541688,0.1455657722184871,0.0
BNB|BUSD|XRP,0.0,0.0,0.0,4.6046528233068873,0.14337940371416433,0.0
BTC|ETH|SC,0.0,0.29540109090071581,0.821949515905833,1.1490006111277722,1.058902960219668,1.3972768828915931
BCH|USDC|USDT,0.0,0.0,0.0,0.0,0.8200797302847348,3.7819328715403722
BNB|BTT|BUSD,0.0,0.0,0.0,4.431131946301015,0.14166897165655,0.0
BRL|ETH|LINK,0.0,0.0,0.0,0.0,0.0,4.5474945420287849
BNB|BRL|DOT,0.0,0.0,0.0,0.0,0.49279087921625386,3.9778142748469802
BNB|LTC|TUSD,0.0,0.0,0.4747391303001125,3.2905454503487865,0.69261808460560625,0.0
BTC|ETH|XVG,1.0524144338850625,0.1865169062513275,0.52169605777025885,0.67754166961896356,0.61093221845587986,1.3921518898451219
BNB|BUSD|EOS,0.0,0.0,0.0,4.1016933323856879,0.17993881277708343,0.14308572586583246
BNB|BUSD|XLM,0.0,0.0,0.0,4.2605638278508611,0.11373783582797614,0.0
BTC|ETH|FUN,1.0561736507987409,0.31905957368313032,0.82237833720735631,1.2756668648560117,0.81955330240885016,0.0
BNB|BUSD|ETC,0.0,0.0,0.0,4.0541023028488832,0.1557326596078934,0.0
RUB|USDT|XRP,0.0,0.0,0.0,2.7918363223460472,1.2121515832864471,0.10516542694842812
BTC|SC|USDT,0.0,0.0,0.0,1.4062562530092677,1.0859073303403517,1.6045911312961274
ALGO|BNB|BUSD,0.0,0.0,0.0,3.8154333858378591,0.13370185869232554,0.0
BNB|TRX|USDC,0.0,0.0,0.19004520612686537,3.5386550503123093,0.11549745906392905,0.0
