triangle_key,12AM,1AM,2AM,3AM,4AM,5AM,6AM,7AM,8AM,9AM,10AM,11AM,12PM,1PM,2PM,3PM,4PM,5PM,6PM,7PM,8PM,9PM,10PM,11PM
BTC|ETC|ETH,0.69505768402338441,0.36963013483024554,0.43060520123081075,0.58852897977073493,0.64703791153965629,0.24702309251268373,0.586751171076462,0.5320965946473627,0.25055148396603649,0.74939949915269832,0.41457994726129038,0.394337335991371,0.63216516495341812,0.35864435559513907,0.909891996785637,1.0483345166408498,0.88838741487376538,2.0603302521210489,3.438320940106014,0.44877919781956876,0.90584713795888394,287.73354208321473,0.33363039240707243,0.37522001501179014
BNB|BTC|LUNA,194.49487635191522,0.0,0.0,0.0,0.15926836738762162,0.0,0.0,0.0,0.0,0.0,0.0,0.15314865577176207,1.8589969964776021,0.0,0.12699731332641573,0.0,2.0878098838248427,0.0,0.0,0.0,0.0,0.0,4.3177194122337559,4.8209706587732715
BTC|LUNA|USDT,190.98765539057416,0.0,0.0,0.0,0.11937639288719382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0602005261566774,8.6491911031564435
BTC|EUR|LUNA,158.58635204251988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22354164674245336,0.0,0.0,0.34440019930779275,0.0,0.35413918199749261,0.0,0.7879971738639524,5.7190173620628988
BTC|HOT|USDT,3.5889086125359517,3.2994268937849882,4.6497790449789695,3.85869565378574,3.77077945967076,3.4541646606975296,3.699314071103446,4.4056845385882335,5.4409941302438405,5.1997357222139646,4.6465768898659965,3.9085211838730749,3.9919797014611413,3.3968064886111051,5.4555190908597035,4.1898630488607846,3.7395624856517204,4.0696053775200136,3.8176133063808932,4.24254258643848,4.3012862602028035,3.8933702579552234,3.4280525334406153,2.7446546467189941
BNB|BTC|HOT,2.3117934306206105,2.945869269950729,5.5845212600716785,2.5820946572354151,3.1366515351575037,2.8398936230955432,2.5472867161248547,3.1348501913956666,5.93965517306251,5.388980521104882,4.5277387289677069,2.8934261292457863,2.0092832501538886,3.4505778673888732,6.8083065060805374,3.0192376533009888,3.7242778929784675,2.9383887764818222,3.3800676152162419,4.3355105238037277,4.0541793611642962,3.443902388668918,2.2554504532131174,2.0102423964744762
ADA|BTC|ETH,0.71290054744316822,0.56928542294871132,1.0511916774952972,0.48469544705574963,0.38662830047286878,0.22586577424465276,0.15143887063829853,0.28654794498547131,0.57382382330762127,0.68212506201500533,0.39799638951536043,1.4897240619279328,62.434589493442076,0.28837250745344267,3.8338507507468922,0.61413918032840864,0.88987305508110615,0.60774314412197494,0.24164843098105626,0.43320431748154475,1.0859742640954739,0.99841230004957815,0.42863039504550948,0.59671036851570869
BTC|ETH|HOT,2.2914200103057074,2.6652961541938684,2.6164832819872368,2.2130808789698317,1.9385304059502644,2.0788456693546324,2.4077892291627303,2.397863938102649,2.7629201051320234,3.2041341167268023,3.0644935284254351,2.5722291689690566,2.6258957938729663,2.2816446358681604,3.0161481739068186,2.489259411816247,2.7833559370219469,2.4578792740594806,2.5534808482366969,2.5319707736752677,2.765545671920131,2.363970601593635,2.1217497001056129,2.0046798917555706
BLZ|BNB|ETH,0.58833840533524251,0.25765587846198479,0.34645210871587945,0.19973094969460239,0.360871315443112,0.39406825134466189,0.29803277420070717,0.51154823366098556,0.3833306086358762,0.425937062876236,39.808583678656,0.5671288619346293,0.80321247527490591,0.89426348574705361,0.20985692308490811,0.70182193944394244,0.53521663699173472,0.17913404495378815,0.29873476122970755,1.3421607701437586,0.15171207341537762,0.2688069598296039,0.4781366209230325,0.39463742360896781
BTC|UNI|USDT,0.0,0.0,0.0,46.322035734814015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTT|TUSD|USDT,0.33351441881745675,0.45818303606888211,0.34958143078132609,0.41863711879673637,0.32381929539402332,0.35286938499363152,0.45214846496089695,0.52432263692388847,0.30518462062669727,0.68069219582836593,32.810565824059005,1.5161169871816815,0.97879171016469968,0.46722400585016133,0.31769227018707175,0.35148487029245618,0.42957174714461921,0.51324338568006223,0.47771281947268279,0.5837122885158067,0.58020453393747851,0.5140323554976004,0.32382291027850713,0.41179664110078118
BLZ|BNB|BTC,0.62262522906091355,0.37373059220088423,0.45263128137876807,0.29600315954893874,0.25895136952304165,0.18086081959295397,0.43188942524212043,0.43226654780450791,0.4143483928905885,0.302959082403705,27.141482837068935,0.41820666869078593,0.56239031406868367,0.75735011915793526,0.31105733675299929,0.68316030194931932,0.38527041268390794,0.33214544725217454,0.28781037274284615,2.3547406990832247,0.17657505266520102,0.30563984760672752,0.240302458351375,0.31585546909312923
BTC|DREP|USDT,1.3220816984388988,1.2843661036932577,1.2044197767549991,1.2739759101932195,1.6804671759285605,1.690796512098824,1.3194526341174304,1.7941259145092046,1.4901860473795265,1.4137473720419094,1.1280018773869023,1.1777497012405023,1.3124770536188259,1.4548384890056729,1.2031185838951304,1.3034381438571609,1.4732004379821122,1.6444836077270515,1.6451576121637208,1.4664551625153024,1.34200332898543,1.4796734342077489,1.5354336533526265,1.837723268327575
BNB|BTC|UNI,0.0,0.0,0.0,34.386768589837736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUB|USDT|XRP,0.0,0.0,0.0,27.264163787767572,0.0,0.0,1.2356499418357592,0.11064487539385048,0.37153454389176055,0.13343658670674774,2.9215698384074451,0.14633996707507091,0.0,0.3675537797731776,0.37293278534294982,0.0,0.35511802329393216,0.0,0.515906781478459,0.0,0.32849898184272863,0.0,0.0,0.0
