triangle_key,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
BTC|ETH|KMD,151,31,15,9,11,10,11,14,6,4,36,138
BNB|BTC|IOTA,157,23,18,6,15,0,3,1,2,0,36,172
BTC|BUSD|SYS,45,72,86,57,48,43,14,14,4,0,16,33
BTC|ENJ|ETH,191,32,24,17,8,1,1,0,5,0,56,93
BTC|CHR|USDT,162,137,22,0,5,3,1,1,0,3,14,68
BNB|COS|USDT,2,62,114,209,2,2,2,11,0,2,5,3
BLZ|BTC|ETH,14,40,45,44,83,26,42,68,19,7,10,8
BUSD|USDT|WING,42,68,47,10,66,24,15,12,62,6,11,41
BTC|CMT|ETH,196,13,21,11,19,9,3,16,16,9,19,70
BTC|ETH|XZC,95,28,21,57,17,5,7,6,8,3,29,122
BNB|BTC|XLM,168,5,11,4,1,4,0,1,0,0,1,200
BNB|EUR|WIN,12,2,13,17,85,71,52,43,19,43,20,16
BTC|ETH|MTL,120,24,30,10,14,9,4,5,9,32,46,90
BTC|DATA|ETH,35,16,52,62,26,37,28,24,28,21,40,23
ETH|NULS|USDT,4,2,56,21,29,59,61,33,22,17,54,32
BNB|ETH|VET,26,49,113,68,16,0,4,43,8,9,23,31
BNB|BRL|WIN,27,9,18,17,67,55,84,57,16,20,7,9
BNB|BTC|CHZ,68,76,38,7,10,6,4,5,70,24,18,57
AST|BTC|ETH,123,27,27,18,9,9,6,6,7,45,29,70
BNB|BTC|WAVES,103,40,49,32,23,22,12,9,16,7,5,58
BUSD|DEGO|USDT,0,0,7,5,116,143,100,0,0,0,0,1
BUSD|TRB|USDT,55,102,95,35,7,0,0,3,20,5,29,16
BTC|BUSD|RVN,118,71,7,16,19,21,39,14,8,15,30,9
BUSD|HARD|USDT,36,99,70,30,32,19,3,6,2,0,36,32
BTC|USDT|WTC,175,116,13,7,6,3,3,1,1,4,8,26
BCD|BTC|ETH,48,21,24,25,17,14,11,9,26,13,66,82
BRD|BTC|ETH,140,36,25,19,28,5,18,22,7,9,18,23
BTC|ETH|OAX,154,22,25,15,12,9,7,5,6,14,32,47
BTC|CHZ|TRY,86,252,4,0,0,0,0,0,0,0,0,0
BTC|ETH|LOOM,47,37,31,29,19,27,47,28,13,11,22,19
BTC|ELF|ETH,82,42,30,12,31,16,8,12,22,6,10,55
BTC|ETH|MANA,96,32,14,6,19,10,5,13,10,15,34,68
BTC|ETH|ZEC,120,20,2,8,3,0,0,0,0,0,21,147
BTC|BUSD|JST,29,80,61,12,20,17,12,15,11,25,21,11
BNB|ETH|IOTA,117,15,12,12,6,2,0,1,0,0,11,135
BTC|DASH|ETH,95,13,6,0,0,0,1,0,2,0,71,118
BTC|EOS|ETH,0,0,0,0,0,0,0,0,0,88,193,15
BNB|ETH|XLM,118,13,5,7,1,0,0,0,0,1,1,143
AION|BNB|ETH,144,23,19,13,9,3,4,9,1,8,4,47
BNB|BTC|LTC,106,3,4,1,1,0,1,0,3,0,0,164
BTC|ETH|XLM,0,0,0,0,0,0,0,0,0,0,0,279
BTC|ETC|ETH,49,0,1,0,0,0,0,0,0,12,144,52
BTC|ETH|WAVES,101,12,12,3,6,9,3,6,0,2,4,99
BTC|DGD|ETH,98,15,16,10,10,13,10,8,8,9,14,45
BTC|EUR|VET,32,20,33,29,61,22,15,8,8,8,8,11
BUSD|DATA|USDT,21,85,53,22,40,12,0,2,1,3,1,13
ARPA|BNB|BTC,55,45,41,9,18,36,16,9,2,6,3,12
BNB|BTC|MATIC,19,5,6,24,47,10,48,46,23,3,14,5
BNB|ETH|WTC,103,34,37,9,3,4,14,3,5,0,12,21
BNB|ETH|WABI,141,14,12,6,7,4,1,5,8,1,1,45
LINK|TUSD|USDT,28,40,20,22,29,69,21,4,2,7,1,1
BTC|BUSD|DATA,18,51,37,23,36,20,9,7,9,7,11,14
BTC|ETH|GXS,89,4,1,3,4,5,4,5,7,12,44,62
ARPA|BTC|TRY,3,8,9,14,30,14,29,10,59,51,4,7
BTC|BUSD|VIDT,21,18,16,25,19,19,8,4,1,19,40,46
BTC|ETH|PIVX,32,26,42,26,40,6,7,7,8,14,20,7
BNT|BTC|ETH,64,12,7,8,15,7,5,4,13,7,50,43
BTC|NKN|USDT,74,59,24,1,13,2,3,2,3,12,17,23
BNB|OGN|USDT,163,42,12,0,2,2,0,1,2,0,0,4
BAT|BNB|BTC,89,10,25,18,11,12,4,3,10,10,8,24
BTCST|BUSD|USDT,17,121,17,2,35,18,6,3,1,0,1,1
BUSD|PSG|USDT,23,59,35,24,45,6,10,1,0,1,1,16
BNB|BTC|EOS,0,2,79,124,8,2,1,1,1,0,0,0
BNB|COCOS|USDT,55,32,12,16,18,4,3,16,13,19,12,16
BTC|RVN|TRY,2,7,12,9,27,27,44,23,4,36,14,10
BNB|BTC|WAN,4,6,31,33,22,22,16,41,13,10,8,7
BTT|USDC|USDT,4,51,26,8,57,19,14,4,3,12,2,12
BNB|BTC|RVN,56,14,12,5,2,1,3,7,3,62,23,22
BNB|BTC|USDT,5,1,0,0,2,0,0,0,0,0,110,83
BNB|LTC|USDT,98,0,4,1,0,2,3,1,3,0,0,87
BUSD|UNFI|USDT,28,60,28,1,5,0,0,0,0,0,21,54
BNB|BTC|FTM,18,12,18,31,47,20,11,11,5,5,7,9
BLZ|BNB|BTC,1,48,26,33,19,13,15,7,15,9,3,2
BNB|ETH|USDT,4,0,0,0,1,0,0,0,0,0,73,109
BTC|ETH|STEEM,20,46,24,15,23,10,4,8,8,5,19,4
BNB|EOS|ETH,0,6,49,118,5,4,0,0,0,0,0,0
BTC|BUSD|TRB,16,47,29,26,2,0,0,18,16,3,18,6
BTC|BUSD|WING,15,29,14,3,16,5,5,5,47,7,7,28
BTC|HBAR|USDT,103,8,1,0,0,0,1,0,3,2,10,51
BTC|LINK|TUSD,20,23,17,17,19,52,20,4,3,2,0,0
BNB|EOS|USDT,0,2,68,94,3,3,0,2,2,0,1,1
BNB|ETH|LTC,56,4,3,2,0,2,0,0,0,0,0,108
BNB|BTC|PERL,21,14,43,21,26,5,5,3,2,5,9,21
ETH|HOT|TRY,36,11,30,7,18,10,12,22,17,4,7,1
BNB|ETH|HOT,72,51,17,4,6,2,1,6,1,2,2,6
BNB|BTC|ONT,7,3,79,22,17,1,3,11,10,4,5,7
BTT|TUSD|USDT,9,52,22,15,41,16,5,3,1,0,0,5
BTC|TRY|VET,11,10,21,6,29,7,11,7,10,15,8,28
LINK|USDC|USDT,1,9,11,5,40,68,27,0,0,0,0,1
BNB|BTC|NEO,80,3,2,0,2,0,0,3,1,0,15,56
BUSD|ETH|SLP,59,34,21,18,15,7,0,1,2,0,2,2
BUSD|STRAX|USDT,8,16,19,14,46,14,10,13,10,4,4,2
BNB|BUSD|EOS,0,2,75,80,1,0,0,0,0,0,0,0
BNB|BTC|ENJ,10,25,25,10,12,28,8,6,6,14,1,13
AVA|BUSD|USDT,22,37,22,11,25,10,9,6,1,0,2,9
BTC|DOGE|EUR,0,7,108,37,0,0,0,1,0,0,0,0
ANKR|BNB|USDT,18,7,0,1,14,9,21,25,26,11,13,6
BTC|ETH|RLC,46,23,12,5,7,3,3,6,6,14,11,9
BNB|ETH|NEO,63,5,4,0,2,3,0,2,0,1,11,49
ETH|NEO|USDT,29,0,2,0,0,0,0,0,0,0,42,65
BTC|DUSK|USDT,30,26,10,8,9,6,15,3,4,4,13,9
AION|BTC|USDT,11,13,12,0,33,15,28,4,1,7,10,3
BAT|BNB|ETH,58,10,12,19,7,9,3,3,4,2,1,8
USDC|USDT|ZEC,14,11,14,12,32,5,5,6,8,5,9,14
BEL|BUSD|USDT,5,23,26,17,5,12,4,1,34,6,0,1
BTC|LINK|USDC,1,9,15,6,35,49,18,0,0,0,0,1
BLZ|BNB|ETH,0,51,20,17,14,10,6,2,8,3,2,1
BNB|BUSD|CAKE,21,1,0,0,0,0,0,0,14,74,10,13
BNB|ETH|WAVES,43,21,10,11,9,0,2,4,6,1,0,25
BNB|BTC|OGN,82,25,16,1,3,0,0,1,0,0,1,2
BTC|ETH|GNT,9,5,1,21,19,11,6,18,15,5,14,6
BTC|BUSD|HARD,8,39,21,7,8,4,0,0,0,0,22,21
BNB|TROY|USDT,8,19,32,7,8,5,5,2,4,8,2,30
BTC|DNT|USDT,5,4,39,8,23,8,5,1,0,6,14,16
BTC|ETH|XRP,0,0,0,0,0,0,0,0,0,0,120,8
AUDIO|BUSD|USDT,26,30,14,0,0,0,1,1,9,26,16,5
BTC|SAND|USDT,80,2,0,0,0,0,0,12,4,2,7,19
BNB|NEO|USDT,62,2,3,1,2,0,0,1,0,2,1,52
BTC|NEO|USDT,17,0,0,0,1,0,0,0,0,0,65,40
BTC|ROSE|USDT,61,5,1,0,4,8,13,10,0,1,7,12
BTC|NULS|USDT,8,7,10,2,4,9,7,29,20,16,8,2
ADA|BTC|ETH,2,0,0,0,0,0,0,0,0,0,24,96
ADA|TUSD|USDT,30,46,6,0,8,0,0,1,5,0,16,8
DAI|ETH|USDT,0,0,0,0,0,0,0,119,0,0,0,0
BTC|ETH|THETA,4,2,7,7,51,7,4,11,11,4,4,7
BNB|ETH|WAN,3,4,33,24,16,4,8,20,2,2,2,0
BTC|NGN|USDT,0,15,4,5,6,1,11,8,45,14,5,4
BNB|BTC|THETA,6,11,4,9,17,20,12,16,9,5,3,6
ETH|THETA|USDT,5,3,5,4,61,9,2,10,4,4,1,7
BUSD|CTSI|USDT,13,37,31,3,5,2,1,7,0,0,8,8
BNB|MITH|USDT,1,12,8,8,24,48,6,1,1,2,1,2
BTC|CVC|ETH,7,9,14,7,13,4,5,20,7,8,11,4
BTC|BUSD|MATIC,64,10,0,0,0,1,0,0,2,3,10,18
BTC|DOGE|TRY,0,3,74,31,0,0,0,0,0,0,0,0
BNB|BUSD|XRP,0,0,96,11,0,0,0,0,0,0,0,0
BTC|ETH|ZEN,8,9,4,10,17,5,7,9,8,7,15,6
BTC|ETH|REP,14,3,10,10,15,5,8,9,6,5,8,12
BUSD|CELR|USDT,0,0,0,0,0,85,7,12,0,0,0,0
BNB|BTC|XRP,0,1,73,8,2,4,3,1,8,1,0,2
BNB|ETH|ONT,0,0,55,19,13,1,1,7,2,0,1,2
AE|BTC|ETH,1,15,14,4,12,14,7,16,6,3,4,4
ATOM|USDC|USDT,3,35,8,9,17,10,4,4,8,0,1,1
BTC|BUSD|RUNE,0,0,0,0,0,0,11,51,34,3,0,0
BTC|BUSD|UNFI,11,30,8,2,1,0,1,1,1,0,10,34
BTC|CTSI|USDT,36,8,0,0,7,3,3,3,5,7,15,11
BNB|CELR|USDT,22,14,6,7,9,3,4,6,2,5,4,14
BTC|DAI|USDT,0,0,0,0,0,0,0,96,0,0,0,0
BNB|BTC|ZEN,9,7,5,5,23,12,14,4,3,5,1,8
BNB|ETH|ZIL,3,2,28,12,6,14,3,15,3,6,0,2
BTC|BUSD|FXS,7,10,19,9,9,4,5,5,5,3,7,11
BUSD|DODO|USDT,0,3,1,0,90,0,0,0,0,0,0,0
DATA|ETH|USDT,11,10,8,17,13,6,10,5,0,2,2,8
AVA|BTC|BUSD,4,17,8,2,5,3,0,15,17,7,9,5
BNB|USDT|XRP,0,0,68,6,2,6,1,1,7,0,0,0
BTC|BUSD|PSG,11,21,16,15,11,0,6,1,0,0,0,8
ARDR|BTC|USDT,12,33,8,1,7,4,6,5,2,1,2,7
BNB|ETH|SC,1,6,5,3,7,23,16,2,7,7,5,4
BNB|ETH|MFT,6,7,4,5,3,22,20,7,6,4,1,0
BTC|BUSD|CTSI,27,16,16,1,4,4,0,3,0,0,4,7
ATOM|BTC|USDC,0,27,5,7,16,8,5,3,10,0,1,0
BTC|EUR|TRX,5,15,4,13,1,3,11,10,2,9,5,4
BUSD|SLP|USDT,31,3,11,5,16,7,0,0,3,0,4,0
BTC|USDC|ZEC,6,7,6,9,22,3,4,2,7,3,4,7
BTC|ETH|ICX,1,1,1,0,1,1,3,2,0,0,2,67
ETH|FUN|USDT,13,19,8,3,6,4,5,2,7,3,2,7
BTC|BUSD|ROSE,11,9,1,6,10,8,6,19,3,5,0,1
ALPHA|BUSD|USDT,26,14,1,1,0,1,0,0,0,3,24,8
BTC|USDT|WING,9,19,9,3,12,2,4,3,6,4,1,5
BNB|EUR|XRP,1,0,68,8,0,0,0,0,0,0,0,0
BUSD|DIA|USDT,5,1,2,1,14,4,6,4,25,6,8,0
ADA|BTC|TUSD,19,27,9,0,7,1,0,0,1,0,9,2
BNB|BTC|RUNE,0,6,0,1,0,0,15,35,14,1,1,2
BTC|KMD|USDT,21,22,8,3,1,0,3,6,1,1,4,4
BUSD|USDT|YFII,0,0,0,0,1,0,0,0,49,24,0,0
BTC|REP|USDT,3,5,0,1,8,40,0,1,4,1,6,4
BTC|COTI|USDT,31,15,6,1,5,4,2,0,0,1,3,5
ETH|LINK|TUSD,11,15,10,10,12,8,2,2,2,1,0,0
BTC|TRX|TUSD,2,9,16,5,16,7,4,8,3,0,1,2
BNB|ICX|USDT,2,6,9,3,2,10,11,10,11,3,3,3
PAX|USDT|XRP,6,7,9,15,4,0,1,0,0,0,17,14
BTC|PAX|TRX,7,8,14,18,18,2,0,0,4,0,0,1
BNB|PERL|USDT,4,12,24,6,5,5,1,3,1,3,3,5
BUSD|FIO|USDT,4,5,1,12,38,4,2,0,1,1,1,2
BUSD|CKB|USDT,4,26,7,9,10,8,2,0,1,1,3,0
BTC|ETH|WAN,4,1,9,20,2,5,2,10,7,1,4,5
CVC|ETH|USDT,6,7,8,5,5,5,5,6,4,3,10,4
BNB|ENJ|ETH,4,13,16,0,2,14,1,3,2,7,2,2
BLZ|ETH|USDT,1,3,5,6,1,4,0,10,31,1,0,4
ETH|MTL|USDT,4,19,4,3,8,4,4,8,3,1,6,1
BTC|ETH|XEM,4,2,5,5,5,7,1,6,6,13,6,4
ETH|MFT|USDT,3,4,7,1,16,3,4,6,9,2,6,2
BNB|BTC|CTSI,31,5,2,1,2,1,0,6,2,0,8,5
BNB|USDT|WRX,10,19,17,1,6,0,2,2,3,1,0,2
BTC|MTL|USDT,1,15,3,1,1,2,0,13,5,4,11,6
BTC|BUSD|YFII,0,0,0,0,2,0,0,0,41,19,0,0
BTC|USDT|XEM,0,2,3,1,27,6,9,0,3,0,4,6
BTC|LSK|USDT,3,18,17,2,4,3,0,2,0,0,6,6
BUSD|USDT|WRX,1,2,5,0,3,25,11,12,0,0,1,1
BUSD|ETH|HOT,14,2,3,3,11,1,3,6,4,6,4,2
BNB|BTC|WRX,6,24,18,5,1,0,0,1,0,0,2,2
ETH|LINK|USDC,1,3,8,3,17,14,9,0,0,1,1,0
BUSD|TKO|USDT,0,0,0,0,25,8,2,1,1,18,2,0
BNB|ETH|XRP,0,0,43,4,1,3,3,2,1,0,0,0
BAND|BTC|USDT,4,3,13,0,1,3,3,0,11,13,6,0
EOS|TUSD|USDT,7,8,3,3,25,1,0,1,2,1,1,4
BTC|DCR|USDT,0,0,1,0,1,2,8,11,13,2,11,7
BEL|BTC|BUSD,0,7,5,7,2,3,1,0,23,3,3,1
BTC|RLC|USDT,5,5,6,0,3,0,9,0,0,0,17,10
BTC|ONG|USDT,4,6,6,7,7,5,2,1,6,1,5,5
BNB|BTC|CHR,20,7,3,0,0,5,2,3,0,2,2,11
BNB|TRY|XRP,0,0,45,10,0,0,0,0,0,0,0,0
BTT|BUSD|USDC,0,21,11,4,15,1,0,0,0,3,0,0
BTC|CVC|USDT,2,1,2,1,7,3,5,5,12,7,8,2
ENJ|ETH|USDT,1,7,6,5,7,0,2,11,6,4,1,4
BTC|USDT|WAN,0,2,5,0,2,0,0,6,9,6,15,9
BTC|FLM|USDT,1,6,0,0,35,7,0,1,0,0,1,2
BUSD|INJ|USDT,5,26,0,2,10,2,1,0,0,0,2,5
BTC|LTO|USDT,5,10,13,3,2,3,2,4,1,2,3,5
BNB|FET|USDT,1,2,3,1,4,9,8,16,1,4,0,2
BNB|GBP|XRP,0,3,41,7,0,0,0,0,0,0,0,0
USDC|USDT|WIN,15,4,0,0,1,2,0,6,6,1,7,9
BNB|CHZ|USDT,5,4,2,0,3,0,1,0,8,5,9,14
